ID,Fold,Frac_A,Frac_C,Frac_D,Frac_E,Frac_F,Frac_G,Frac_H,Frac_I,Frac_K,Frac_L,Frac_M,Frac_N,Frac_P,Frac_Q,Frac_R,Frac_S,Frac_T,Frac_V,Frac_W,Frac_Y,Length
Q46909,Fold1,0.10112359550561797,0.006741573033707865,0.017977528089887642,0.024719101123595506,0.060674157303370786,0.0898876404494382,0.035955056179775284,0.060674157303370786,0.011235955056179775,0.1797752808988764,0.020224719101123594,0.017977528089887642,0.04269662921348315,0.017977528089887642,0.0449438202247191,0.06741573033707865,0.07415730337078652,0.08089887640449438,0.029213483146067417,0.015730337078651686,445
P31064,Fold1,0.11970074812967581,0.00997506234413965,0.017456359102244388,0.02493765586034913,0.08229426433915212,0.11970074812967581,0.014962593516209476,0.09226932668329177,0.034912718204488775,0.10473815461346633,0.04738154613466334,0.017456359102244388,0.03740648379052369,0.034912718204488775,0.04987531172069826,0.029925187032418952,0.04987531172069826,0.04488778054862843,0.04488778054862843,0.022443890274314215,401
P0AC41,Fold1,0.09523809523809523,0.01870748299319728,0.05442176870748299,0.07312925170068027,0.03231292517006803,0.10034013605442177,0.03231292517006803,0.04251700680272109,0.03741496598639456,0.08673469387755102,0.02891156462585034,0.04251700680272109,0.04081632653061224,0.03571428571428571,0.06802721088435375,0.04931972789115646,0.05612244897959184,0.06972789115646258,0.011904761904761904,0.023809523809523808,588
P0AB12,Fold1,0.10135135135135136,0.02027027027027027,0.006756756756756757,0.04054054054054054,0.05405405405405406,0.08108108108108109,0.013513513513513514,0.10810810810810811,0.02027027027027027,0.13513513513513514,0.013513513513513514,0.060810810810810814,0.033783783783783786,0.013513513513513514,0.05405405405405406,0.033783783783783786,0.07432432432432433,0.08783783783783784,0.04054054054054054,0.006756756756756757,148
P38055,Fold1,0.08185840707964602,0.00663716814159292,0.015486725663716814,0.033185840707964605,0.07964601769911504,0.09292035398230089,0.008849557522123894,0.11061946902654868,0.024336283185840708,0.12168141592920353,0.035398230088495575,0.02654867256637168,0.028761061946902654,0.017699115044247787,0.05309734513274336,0.06858407079646017,0.05088495575221239,0.07964601769911504,0.024336283185840708,0.03982300884955752,452
P39196,Fold1,0.14357682619647355,0.010075566750629723,0.010075566750629723,0.022670025188916875,0.05037783375314862,0.10831234256926953,0.010075566750629723,0.0654911838790932,0.030226700251889168,0.14357682619647355,0.03526448362720403,0.04030226700251889,0.03526448362720403,0.02518891687657431,0.02518891687657431,0.055415617128463476,0.04534005037783375,0.09571788413098237,0.022670025188916875,0.02518891687657431,397
P61380,Fold1,0.0975609756097561,0.016260162601626018,0.024390243902439025,0.06504065040650407,0.024390243902439025,0.04878048780487805,0.032520325203252036,0.032520325203252036,0.016260162601626018,0.21138211382113822,0.024390243902439025,0.0,0.056910569105691054,0.08943089430894309,0.04065040650406504,0.08943089430894309,0.056910569105691054,0.04065040650406504,0.032520325203252036,0.0,123
P0AFN6,Fold1,0.05859375,0.00390625,0.015625,0.01171875,0.09375,0.08984375,0.0234375,0.08984375,0.015625,0.12890625,0.03515625,0.02734375,0.046875,0.0234375,0.03515625,0.05859375,0.05859375,0.12109375,0.0234375,0.0390625,256
P32705,Fold1,0.12750455373406194,0.0036429872495446266,0.020036429872495445,0.029143897996357013,0.07650273224043716,0.10564663023679417,0.01639344262295082,0.08378870673952642,0.029143897996357013,0.12021857923497267,0.04189435336976321,0.03278688524590164,0.023679417122040074,0.020036429872495445,0.03825136612021858,0.0546448087431694,0.04735883424408015,0.08014571948998178,0.014571948998178506,0.03460837887067395,549
P0AE74,Fold1,0.09240246406570841,0.01026694045174538,0.02053388090349076,0.024640657084188913,0.057494866529774126,0.08624229979466119,0.012320328542094456,0.08418891170431211,0.03285420944558522,0.1375770020533881,0.04106776180698152,0.028747433264887063,0.055441478439425054,0.012320328542094456,0.022587268993839837,0.061601642710472276,0.059548254620123205,0.0944558521560575,0.03490759753593429,0.030800821355236138,487
P45394,Fold1,0.10153846153846154,0.006153846153846154,0.033846153846153845,0.033846153846153845,0.033846153846153845,0.08307692307692308,0.006153846153846154,0.09846153846153846,0.006153846153846154,0.18461538461538463,0.024615384615384615,0.024615384615384615,0.046153846153846156,0.018461538461538463,0.052307692307692305,0.06153846153846154,0.04923076923076923,0.10153846153846154,0.015384615384615385,0.018461538461538463,325
P33226,Fold1,0.10256410256410256,0.02564102564102564,0.0641025641025641,0.06153846153846154,0.02564102564102564,0.06153846153846154,0.035897435897435895,0.0641025641025641,0.07948717948717948,0.06153846153846154,0.028205128205128206,0.038461538461538464,0.035897435897435895,0.046153846153846156,0.05128205128205128,0.06666666666666667,0.05384615384615385,0.05128205128205128,0.023076923076923078,0.023076923076923078,390
Q06910,Fold1,0.167420814479638,0.013574660633484163,0.01809954751131222,0.01809954751131222,0.01809954751131222,0.08597285067873303,0.02262443438914027,0.013574660633484163,0.02262443438914027,0.17194570135746606,0.02262443438914027,0.004524886877828055,0.06787330316742081,0.01809954751131222,0.07239819004524888,0.06334841628959276,0.03619909502262444,0.13122171945701358,0.027149321266968326,0.004524886877828055,221
P32135,Fold1,0.0855106888361045,0.019002375296912115,0.021377672209026127,0.028503562945368172,0.08788598574821853,0.09501187648456057,0.004750593824228029,0.0855106888361045,0.05938242280285035,0.11163895486935867,0.04275534441805225,0.028503562945368172,0.035629453681710214,0.0166270783847981,0.019002375296912115,0.06413301662707839,0.05463182897862233,0.07600950118764846,0.0166270783847981,0.047505938242280284,421
P27125,Fold1,0.10174418604651163,0.014534883720930232,0.014534883720930232,0.020348837209302327,0.05232558139534884,0.11337209302325581,0.014534883720930232,0.09883720930232558,0.0436046511627907,0.11918604651162791,0.055232558139534885,0.040697674418604654,0.029069767441860465,0.00872093023255814,0.02616279069767442,0.06395348837209303,0.03488372093023256,0.07848837209302326,0.03488372093023256,0.03488372093023256,344
P36646,Fold1,0.1,0.01,0.03,0.0425,0.0325,0.0675,0.025,0.0675,0.035,0.175,0.045,0.025,0.04,0.07,0.0425,0.0525,0.06,0.04,0.0275,0.0125,400
P0ADR0,Fold1,0.09154929577464789,0.014084507042253521,0.007042253521126761,0.02112676056338028,0.04929577464788732,0.09154929577464789,0.014084507042253521,0.028169014084507043,0.028169014084507043,0.18309859154929578,0.04929577464788732,0.02112676056338028,0.035211267605633804,0.014084507042253521,0.04225352112676056,0.09154929577464789,0.056338028169014086,0.09154929577464789,0.056338028169014086,0.014084507042253521,142
P42590,Fold1,0.10062893081761007,0.0020964360587002098,0.016771488469601678,0.029350104821802937,0.0859538784067086,0.07756813417190776,0.006289308176100629,0.09224318658280922,0.03563941299790356,0.10272536687631027,0.041928721174004195,0.050314465408805034,0.03773584905660377,0.008385744234800839,0.023060796645702306,0.07337526205450734,0.07127882599580712,0.0880503144654088,0.020964360587002098,0.03563941299790356,477
P0AEK4,Fold1,0.13740458015267176,0.015267175572519083,0.05343511450381679,0.05725190839694656,0.04580152671755725,0.09541984732824428,0.019083969465648856,0.061068702290076333,0.04580152671755725,0.08396946564885496,0.03816793893129771,0.03816793893129771,0.026717557251908396,0.019083969465648856,0.04580152671755725,0.07633587786259542,0.03435114503816794,0.07633587786259542,0.003816793893129771,0.026717557251908396,262
P76103,Fold1,0.1636828644501279,0.010230179028132993,0.020460358056265986,0.010230179028132993,0.04603580562659847,0.09207161125319693,0.010230179028132993,0.08184143222506395,0.010230179028132993,0.1432225063938619,0.030690537084398978,0.015345268542199489,0.04603580562659847,0.028132992327365727,0.028132992327365727,0.061381074168797956,0.06649616368286446,0.08951406649616368,0.020460358056265986,0.02557544757033248,391
P31436,Fold1,0.10406091370558376,0.02030456852791878,0.027918781725888325,0.030456852791878174,0.06345177664974619,0.06852791878172589,0.012690355329949238,0.09898477157360407,0.030456852791878174,0.14720812182741116,0.0583756345177665,0.02284263959390863,0.03553299492385787,0.025380710659898477,0.03807106598984772,0.0532994923857868,0.06345177664974619,0.05583756345177665,0.017766497461928935,0.025380710659898477,394
P0AAE5,Fold1,0.12173913043478261,0.013043478260869565,0.017391304347826087,0.030434782608695653,0.04565217391304348,0.08478260869565217,0.013043478260869565,0.06739130434782609,0.02608695652173913,0.17173913043478262,0.0391304347826087,0.02608695652173913,0.03695652173913044,0.017391304347826087,0.03260869565217391,0.05434782608695652,0.05434782608695652,0.09565217391304348,0.02826086956521739,0.02391304347826087,460
P32166,Fold1,0.11038961038961038,0.016233766233766232,0.032467532467532464,0.022727272727272728,0.03571428571428571,0.08116883116883117,0.016233766233766232,0.06818181818181818,0.025974025974025976,0.18181818181818182,0.02922077922077922,0.03896103896103896,0.03571428571428571,0.03571428571428571,0.048701298701298704,0.045454545454545456,0.05194805194805195,0.07467532467532467,0.025974025974025976,0.022727272727272728,308
P71238,Fold1,0.06419753086419754,0.0049382716049382715,0.01728395061728395,0.024691358024691357,0.08641975308641975,0.07407407407407407,0.007407407407407408,0.11358024691358025,0.04938271604938271,0.14074074074074075,0.02962962962962963,0.02962962962962963,0.02962962962962963,0.014814814814814815,0.03209876543209877,0.08395061728395062,0.04938271604938271,0.07901234567901234,0.012345679012345678,0.056790123456790124,405
P28303,Fold1,0.13725490196078433,0.010893246187363835,0.026143790849673203,0.017429193899782137,0.037037037037037035,0.08061002178649238,0.017429193899782137,0.06100217864923747,0.010893246187363835,0.19825708061002179,0.030501089324618737,0.026143790849673203,0.026143790849673203,0.030501089324618737,0.05664488017429194,0.0457516339869281,0.05664488017429194,0.08061002178649238,0.02832244008714597,0.02178649237472767,459
P0AAR5,Fold1,0.072,0.016,0.008,0.016,0.064,0.04,0.032,0.104,0.032,0.168,0.04,0.0,0.064,0.032,0.072,0.04,0.032,0.08,0.064,0.024,125
P33915,Fold1,0.07331378299120235,0.008797653958944282,0.03812316715542522,0.020527859237536656,0.06451612903225806,0.08504398826979472,0.005865102639296188,0.05571847507331378,0.020527859237536656,0.16422287390029325,0.020527859237536656,0.0469208211143695,0.05278592375366569,0.03225806451612903,0.05865102639296188,0.08211143695014662,0.04105571847507331,0.06158357771260997,0.04105571847507331,0.026392961876832845,341
P0AAG5,Fold1,0.1045531197301855,0.0016863406408094434,0.04215851602023609,0.048903878583473864,0.03204047217537943,0.06745362563237774,0.01517706576728499,0.048903878583473864,0.011804384485666104,0.14165261382799327,0.03541315345699832,0.03035413153456998,0.03204047217537943,0.06745362563237774,0.0657672849915683,0.06913996627318718,0.047217537942664416,0.09780775716694773,0.01011804384485666,0.03035413153456998,593
P64515,Fold1,0.0916030534351145,0.015267175572519083,0.015267175572519083,0.03816793893129771,0.05343511450381679,0.06870229007633588,0.03816793893129771,0.05343511450381679,0.007633587786259542,0.15267175572519084,0.08396946564885496,0.022900763358778626,0.015267175572519083,0.015267175572519083,0.07633587786259542,0.061068702290076333,0.015267175572519083,0.08396946564885496,0.03816793893129771,0.05343511450381679,131
P56427,Fold1,0.08949416342412451,0.0038910505836575876,0.042801556420233464,0.07392996108949416,0.042801556420233464,0.0311284046692607,0.01556420233463035,0.07392996108949416,0.08949416342412451,0.08171206225680934,0.027237354085603113,0.07392996108949416,0.0622568093385214,0.042801556420233464,0.03501945525291829,0.08171206225680934,0.042801556420233464,0.054474708171206226,0.0038910505836575876,0.0311284046692607,257
P37621,Fold1,0.12839506172839507,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.05185185185185185,0.1259259259259259,0.012345679012345678,0.06172839506172839,0.024691358024691357,0.15555555555555556,0.02962962962962963,0.019753086419753086,0.05432098765432099,0.014814814814814815,0.03209876543209877,0.056790123456790124,0.04197530864197531,0.1037037037037037,0.022222222222222223,0.027160493827160494,405
P76630,Fold1,0.14285714285714285,0.02040816326530612,0.0163265306122449,0.02857142857142857,0.07346938775510205,0.08163265306122448,0.004081632653061225,0.0653061224489796,0.02040816326530612,0.11428571428571428,0.0326530612244898,0.0163265306122449,0.04897959183673469,0.036734693877551024,0.036734693877551024,0.09795918367346938,0.04897959183673469,0.06938775510204082,0.02857142857142857,0.0163265306122449,245
P76470,Fold1,0.13752913752913754,0.002331002331002331,0.023310023310023312,0.02564102564102564,0.06993006993006994,0.09090909090909091,0.009324009324009324,0.06293706293706294,0.02564102564102564,0.1445221445221445,0.027972027972027972,0.023310023310023312,0.03496503496503497,0.03496503496503497,0.04428904428904429,0.04428904428904429,0.07226107226107226,0.07925407925407925,0.02564102564102564,0.02097902097902098,429
P0A712,Fold1,0.1345565749235474,0.0061162079510703364,0.01529051987767584,0.03363914373088685,0.0581039755351682,0.11009174311926606,0.009174311926605505,0.09785932721712538,0.04281345565749235,0.10703363914373089,0.039755351681957186,0.012232415902140673,0.04892966360856269,0.01529051987767584,0.01834862385321101,0.06116207951070336,0.0764525993883792,0.09480122324159021,0.009174311926605505,0.009174311926605505,327
P37669,Fold1,0.07854984894259819,0.015105740181268883,0.027190332326283987,0.015105740181268883,0.05740181268882175,0.0634441087613293,0.02416918429003021,0.11178247734138973,0.027190332326283987,0.1419939577039275,0.03625377643504532,0.045317220543806644,0.03323262839879154,0.02416918429003021,0.04833836858006042,0.054380664652567974,0.054380664652567974,0.06646525679758308,0.030211480362537766,0.045317220543806644,331
P69853,Fold1,0.11764705882352941,0.00980392156862745,0.029411764705882353,0.08823529411764706,0.06372549019607843,0.04411764705882353,0.024509803921568627,0.014705882352941176,0.0196078431372549,0.13725490196078433,0.0196078431372549,0.014705882352941176,0.06862745098039216,0.06862745098039216,0.049019607843137254,0.058823529411764705,0.049019607843137254,0.05392156862745098,0.05392156862745098,0.014705882352941176,204
P72292,Fold1,0.08665511265164645,0.0017331022530329288,0.06412478336221837,0.06759098786828423,0.038128249566724434,0.07105719237435008,0.012131715771230503,0.0779896013864818,0.025996533795493933,0.12305025996533796,0.008665511265164644,0.03466204506065858,0.05025996533795494,0.029462738301559793,0.1022530329289428,0.07279029462738301,0.036395147313691506,0.07972270363951472,0.0034662045060658577,0.01386481802426343,577
P27243,Fold1,0.07637231503579953,0.00954653937947494,0.014319809069212411,0.028639618138424822,0.06443914081145585,0.045346062052505964,0.016706443914081145,0.13365155131264916,0.0477326968973747,0.15274463007159905,0.01909307875894988,0.06921241050119331,0.021479713603818614,0.00954653937947494,0.03341288782816229,0.09785202863961814,0.05489260143198091,0.0477326968973747,0.00477326968973747,0.05250596658711217,419
P0AEJ0,Fold1,0.09765625,0.013671875,0.01953125,0.02734375,0.056640625,0.087890625,0.009765625,0.099609375,0.015625,0.1171875,0.033203125,0.033203125,0.046875,0.046875,0.03515625,0.076171875,0.064453125,0.06640625,0.03125,0.021484375,512
P04140,Fold1,0.16379310344827586,0.034482758620689655,0.0,0.02586206896551724,0.07758620689655173,0.09482758620689655,0.0,0.07758620689655173,0.02586206896551724,0.12931034482758622,0.017241379310344827,0.008620689655172414,0.06896551724137931,0.017241379310344827,0.05172413793103448,0.02586206896551724,0.02586206896551724,0.08620689655172414,0.02586206896551724,0.04310344827586207,116
P0AFS7,Fold1,0.10270270270270271,0.008108108108108109,0.02702702702702703,0.024324324324324326,0.032432432432432434,0.0945945945945946,0.010810810810810811,0.0945945945945946,0.016216216216216217,0.15945945945945947,0.03783783783783784,0.016216216216216217,0.05405405405405406,0.02972972972972973,0.04054054054054054,0.032432432432432434,0.05405405405405406,0.11621621621621622,0.03513513513513514,0.013513513513513514,370
P0AG90,Fold1,0.1040650406504065,0.0016260162601626016,0.04390243902439024,0.055284552845528454,0.024390243902439025,0.08130081300813008,0.0065040650406504065,0.09268292682926829,0.04552845528455285,0.11056910569105691,0.024390243902439025,0.05203252032520325,0.030894308943089432,0.04878048780487805,0.05853658536585366,0.05365853658536585,0.05853658536585366,0.07967479674796749,0.0032520325203252032,0.024390243902439025,615
P46139,Fold1,0.10294117647058823,0.004901960784313725,0.051470588235294115,0.051470588235294115,0.049019607843137254,0.049019607843137254,0.0392156862745098,0.061274509803921566,0.03676470588235294,0.12254901960784313,0.029411764705882353,0.056372549019607844,0.0196078431372549,0.04656862745098039,0.06372549019607843,0.0661764705882353,0.07352941176470588,0.041666666666666664,0.014705882352941176,0.0196078431372549,408
P33021,Fold1,0.13942307692307693,0.004807692307692308,0.019230769230769232,0.028846153846153848,0.0673076923076923,0.10576923076923077,0.007211538461538462,0.10096153846153846,0.03125,0.11778846153846154,0.03365384615384615,0.03125,0.036057692307692304,0.016826923076923076,0.02403846153846154,0.06971153846153846,0.04567307692307692,0.0889423076923077,0.01201923076923077,0.019230769230769232,416
P64439,Fold1,0.12,0.048,0.0,0.024,0.128,0.056,0.032,0.048,0.048,0.144,0.04,0.008,0.048,0.04,0.056,0.064,0.016,0.048,0.032,0.0,125
P05701,Fold1,0.06741573033707865,0.02247191011235955,0.033707865168539325,0.016853932584269662,0.06741573033707865,0.016853932584269662,0.0056179775280898875,0.10112359550561797,0.056179775280898875,0.16292134831460675,0.028089887640449437,0.06179775280898876,0.0449438202247191,0.0056179775280898875,0.05056179775280899,0.0449438202247191,0.10674157303370786,0.0449438202247191,0.0,0.06179775280898876,178
P0A2R8,Fold1,0.0759493670886076,0.0031645569620253164,0.06329113924050633,0.10759493670886076,0.06962025316455696,0.04746835443037975,0.015822784810126583,0.060126582278481014,0.03164556962025317,0.1360759493670886,0.03164556962025317,0.03481012658227848,0.03164556962025317,0.04113924050632911,0.07278481012658228,0.060126582278481014,0.028481012658227847,0.05063291139240506,0.012658227848101266,0.02531645569620253,316
P46125,Fold1,0.11475409836065574,0.003278688524590164,0.03934426229508197,0.03934426229508197,0.02622950819672131,0.09836065573770492,0.022950819672131147,0.09508196721311475,0.06229508196721312,0.16065573770491803,0.029508196721311476,0.01639344262295082,0.03278688524590164,0.036065573770491806,0.019672131147540985,0.04590163934426229,0.029508196721311476,0.10819672131147541,0.013114754098360656,0.006557377049180328,305
P22729,Fold1,0.1011764705882353,0.004705882352941176,0.02588235294117647,0.03058823529411765,0.08,0.10352941176470588,0.004705882352941176,0.058823529411764705,0.03058823529411765,0.1623529411764706,0.04,0.021176470588235293,0.04,0.02588235294117647,0.04941176470588235,0.04941176470588235,0.047058823529411764,0.08470588235294117,0.01647058823529412,0.023529411764705882,425
P69831,Fold1,0.10421286031042129,0.004434589800443459,0.03547671840354767,0.019955654101995565,0.05543237250554324,0.10643015521064302,0.019955654101995565,0.1197339246119734,0.03547671840354767,0.10643015521064302,0.04878048780487805,0.024390243902439025,0.04656319290465632,0.028824833702882482,0.03325942350332594,0.037694013303769404,0.050997782705099776,0.09090909090909091,0.019955654101995565,0.011086474501108648,451
P23830,Fold1,0.0598669623059867,0.008869179600886918,0.082039911308204,0.04878048780487805,0.031042128603104215,0.04434589800443459,0.028824833702882482,0.07982261640798226,0.0598669623059867,0.11751662971175167,0.017738359201773836,0.05543237250554324,0.04212860310421286,0.04656319290465632,0.08869179600886919,0.03547671840354767,0.031042128603104215,0.06208425720620843,0.015521064301552107,0.04434589800443459,451
P63235,Fold1,0.10763209393346379,0.005870841487279843,0.021526418786692758,0.0273972602739726,0.06457925636007827,0.0821917808219178,0.01761252446183953,0.08610567514677103,0.03913894324853229,0.12915851272015655,0.03913894324853229,0.03522504892367906,0.04892367906066536,0.01761252446183953,0.01761252446183953,0.05870841487279843,0.05870841487279843,0.0958904109589041,0.015655577299412915,0.03131115459882583,511
P30845,Fold1,0.0712979890310786,0.02376599634369287,0.04753199268738574,0.04204753199268738,0.03656307129798903,0.04753199268738574,0.02376599634369287,0.062157221206581355,0.04021937842778794,0.13711151736745886,0.018281535648994516,0.06398537477148081,0.043875685557586835,0.051188299817184646,0.04204753199268738,0.06398537477148081,0.054844606946983544,0.06946983546617916,0.012797074954296161,0.04753199268738574,547
P39338,Fold1,0.06030150753768844,0.017587939698492462,0.032663316582914576,0.017587939698492462,0.07788944723618091,0.0678391959798995,0.01507537688442211,0.08793969849246232,0.032663316582914576,0.13819095477386933,0.05778894472361809,0.04522613065326633,0.02763819095477387,0.02512562814070352,0.032663316582914576,0.07537688442211055,0.05025125628140704,0.07537688442211055,0.01507537688442211,0.04773869346733668,398
P76226,Fold1,0.11650485436893204,0.014563106796116505,0.043689320388349516,0.019417475728155338,0.08737864077669903,0.10194174757281553,0.024271844660194174,0.04854368932038835,0.024271844660194174,0.1941747572815534,0.009708737864077669,0.014563106796116505,0.043689320388349516,0.024271844660194174,0.043689320388349516,0.02912621359223301,0.05339805825242718,0.043689320388349516,0.03398058252427184,0.02912621359223301,206
P29824,Fold1,0.09157509157509157,0.0,0.02197802197802198,0.018315018315018316,0.08424908424908426,0.047619047619047616,0.003663003663003663,0.08058608058608059,0.029304029304029304,0.1282051282051282,0.054945054945054944,0.029304029304029304,0.040293040293040296,0.03663003663003663,0.040293040293040296,0.06593406593406594,0.08058608058608059,0.09157509157509157,0.018315018315018316,0.03663003663003663,273
P27303,Fold1,0.11282051282051282,0.0,0.05128205128205128,0.038461538461538464,0.017948717948717947,0.05128205128205128,0.007692307692307693,0.06666666666666667,0.05128205128205128,0.09230769230769231,0.023076923076923078,0.05384615384615385,0.041025641025641026,0.08205128205128205,0.05384615384615385,0.05128205128205128,0.07692307692307693,0.09487179487179487,0.01282051282051282,0.020512820512820513,390
P27650,Fold1,0.17801047120418848,0.005235602094240838,0.010471204188481676,0.020942408376963352,0.03664921465968586,0.13612565445026178,0.04712041884816754,0.07329842931937172,0.02617801047120419,0.13089005235602094,0.031413612565445025,0.010471204188481676,0.03664921465968586,0.005235602094240838,0.010471204188481676,0.03664921465968586,0.05759162303664921,0.1256544502617801,0.010471204188481676,0.010471204188481676,191
P11551,Fold1,0.1232876712328767,0.0182648401826484,0.02054794520547945,0.01598173515981735,0.07990867579908675,0.07534246575342465,0.01598173515981735,0.091324200913242,0.02511415525114155,0.1187214611872146,0.0273972602739726,0.03424657534246575,0.03881278538812785,0.04794520547945205,0.0273972602739726,0.07534246575342465,0.05707762557077625,0.05707762557077625,0.0136986301369863,0.0365296803652968,438
P17443,Fold1,0.15211267605633802,0.0028169014084507044,0.03380281690140845,0.04225352112676056,0.022535211267605635,0.10422535211267606,0.022535211267605635,0.05070422535211268,0.04225352112676056,0.08450704225352113,0.030985915492957747,0.02535211267605634,0.05352112676056338,0.061971830985915494,0.059154929577464786,0.04225352112676056,0.036619718309859155,0.09295774647887324,0.02535211267605634,0.014084507042253521,355
P76339,Fold1,0.06415929203539823,0.008849557522123894,0.05088495575221239,0.059734513274336286,0.024336283185840708,0.0420353982300885,0.022123893805309734,0.09955752212389381,0.05088495575221239,0.13938053097345132,0.015486725663716814,0.07743362831858407,0.028761061946902654,0.033185840707964605,0.059734513274336286,0.07743362831858407,0.05309734513274336,0.059734513274336286,0.00663716814159292,0.02654867256637168,452
P75892,Fold1,0.11990950226244344,0.006787330316742082,0.020361990950226245,0.01583710407239819,0.05203619909502263,0.1244343891402715,0.01583710407239819,0.07239819004524888,0.01809954751131222,0.11538461538461539,0.05203619909502263,0.03167420814479638,0.04524886877828054,0.020361990950226245,0.024886877828054297,0.05203619909502263,0.06108597285067873,0.12669683257918551,0.011312217194570135,0.013574660633484163,442
